"Frequency (Hz)","Absolute Amplitude (a.u.)"
1.277343750E3,1.050803373E1
1.278808594E3,1.706042600E0
1.280273438E3,6.200342597E0
1.281738281E3,1.106483212E1
1.283203125E3,6.647592306E0
1.284667969E3,2.860839848E0
1.286132812E3,6.967504039E0
1.287597656E3,8.774060676E0
1.289062500E3,7.717909724E0
1.290527344E3,1.264905864E1
1.291992188E3,9.005296253E-1
1.293457031E3,1.271532568E0
1.294921875E3,1.102448954E1
1.296386719E3,3.077444624E0
1.297851562E3,9.021111011E0
1.299316406E3,5.456375095E0
1.300781250E3,1.905593328E1
1.302246094E3,8.787692875E0
1.303710938E3,1.536144787E1
1.305175781E3,3.150549070E0
1.306640625E3,5.570132494E0
1.308105469E3,2.538028896E0
1.309570312E3,2.521124471E0
1.311035156E3,6.245739658E0
1.312500000E3,7.061388377E0
1.313964844E3,2.663937858E0
1.315429688E3,6.545310577E0
1.316894531E3,7.150680145E0
1.318359375E3,1.455932514E1
1.319824219E3,3.595147278E0
1.321289062E3,9.317411902E0
1.322753906E3,4.688375260E0
1.324218750E3,1.312509456E0
1.325683594E3,1.986654971E0
1.327148438E3,2.184122367E0
1.328613281E3,7.424412430E0
1.330078125E3,5.713872085E0
1.331542969E3,4.865027720E0
1.333007812E3,5.910287064E0
1.334472656E3,1.266849449E0
1.335937500E3,8.019097087E0
1.337402344E3,9.595224810E0
1.338867188E3,1.057121695E1
1.340332031E3,3.802433704E0
1.341796875E3,4.594311985E0
1.343261719E3,3.484891144E0
1.344726562E3,7.492216241E0
1.346191406E3,9.272825388E0
1.347656250E3,7.848311809E0
1.349121094E3,6.284612084E0
1.350585938E3,3.781027072E0
1.352050781E3,6.494598828E0
1.353515625E3,3.693279169E0
1.354980469E3,6.149680050E0
1.356445312E3,5.248800898E0
1.357910156E3,7.168035754E0
1.359375000E3,6.198260768E0
1.360839844E3,6.235132620E0
1.362304688E3,3.720726758E0
1.363769531E3,3.098008349E0
1.365234375E3,2.871385536E0
1.366699219E3,6.446612006E0
1.368164062E3,2.326633460E0
1.369628906E3,8.548078093E0
1.371093750E3,5.907387419E0
1.372558594E3,2.559282641E0
1.374023438E3,8.400815155E0
1.375488281E3,9.053590075E0
1.376953125E3,4.759429995E0
1.378417969E3,2.986034775E0
1.379882812E3,5.885938774E0
1.381347656E3,4.932126121E0
1.382812500E3,8.325783358E0
1.384277344E3,3.219339703E-1
1.385742188E3,2.974747991E0
1.387207031E3,1.192279678E0
1.388671875E3,2.038626653E0
1.390136719E3,2.725077066E0
1.391601562E3,2.304477545E0
1.393066406E3,3.612566344E0
1.394531250E3,2.306975220E0
1.395996094E3,3.746158301E0
1.397460938E3,3.158141913E0
1.398925781E3,4.918783359E0
1.400390625E3,2.247892421E0
1.401855469E3,6.218739604E0
1.403320312E3,1.914286039E0
1.404785156E3,4.313043173E0
1.406250000E3,4.969531013E0
1.407714844E3,2.651663336E0
1.409179688E3,4.680895717E0
1.410644531E3,6.227485446E0
1.412109375E3,1.557339502E0
1.413574219E3,5.633866281E0
1.415039062E3,3.985648148E0
1.416503906E3,3.030240687E0
1.417968750E3,8.534582776E0
1.419433594E3,5.492679746E0
1.420898438E3,3.917953893E0
1.422363281E3,1.190407259E0
1.423828125E3,2.559486685E0
1.425292969E3,4.391207698E0
1.426757812E3,5.804031460E0
1.428222656E3,3.938218634E0
1.429687500E3,1.551369550E0
1.431152344E3,3.194164381E0
1.432617188E3,7.879802642E0
1.434082031E3,8.695753974E0
1.435546875E3,4.596254377E0
1.437011719E3,1.836491063E0
1.438476562E3,3.629664794E0
1.439941406E3,4.926665028E0
1.441406250E3,5.715748935E0
1.442871094E3,5.354006067E0
1.444335938E3,4.045024085E0
1.445800781E3,1.135825881E1
1.447265625E3,4.247681633E0
1.448730469E3,1.105809365E1
1.450195312E3,1.021584633E0
1.451660156E3,3.315806672E0
1.453125000E3,2.926520399E0
1.454589844E3,4.813081935E0
1.456054688E3,6.405060638E0
1.457519531E3,7.800039494E0
1.458984375E3,4.688548776E0
1.460449219E3,2.604684305E0
1.461914062E3,3.544439839E0
1.463378906E3,8.274574250E0
1.464843750E3,3.860950495E0
1.466308594E3,8.014391289E0
1.467773438E3,6.415728630E0
1.469238281E3,4.205986285E0
1.470703125E3,4.212014977E0
1.472167969E3,2.040042776E0
1.473632812E3,9.041037415E0
1.475097656E3,3.358555475E0
1.476562500E3,1.091064263E1
1.478027344E3,1.336419269E1
1.479492188E3,5.827583678E0
1.480957031E3,1.295010982E1
1.482421875E3,8.987759319E0
1.483886719E3,8.022435945E0
1.485351562E3,5.014854025E0
1.486816406E3,1.289758163E1
1.488281250E3,3.403314180E0
1.489746094E3,3.810194567E0
1.491210938E3,5.630902638E0
1.492675781E3,3.688821691E0
1.494140625E3,9.323806444E0
1.495605469E3,1.509028387E0
1.497070312E3,3.830640830E0
1.498535156E3,4.279949023E0
1.500000000E3,4.694222011E0
1.501464844E3,3.676626319E0
1.502929688E3,3.999519273E0
1.504394531E3,9.347767171E0
1.505859375E3,1.321852115E1
1.507324219E3,1.062565364E1
1.508789062E3,8.585449786E0
1.510253906E3,5.083744665E0
1.511718750E3,1.502296448E1
1.513183594E3,1.493672843E1
1.514648438E3,1.988749312E1
1.516113281E3,2.053765918E1
1.517578125E3,1.260496277E1
1.519042969E3,1.417770153E1
1.520507812E3,4.335924016E1
1.521972656E3,9.093523217E1
1.523437500E3,1.379748325E1
1.524902344E3,3.126772548E2
1.526367188E3,9.465893390E1
1.527832031E3,4.414020779E1
1.529296875E3,1.296430413E1
1.530761719E3,1.238673036E1
1.532226562E3,6.793732159E-1
1.533691406E3,1.365390302E1
1.535156250E3,1.101177753E1
1.536621094E3,1.153932848E1
1.538085938E3,1.143847746E0
1.539550781E3,8.399411433E0
1.541015625E3,1.047248905E1
1.542480469E3,5.560121763E0
1.543945312E3,1.615925936E1
1.545410156E3,9.962521127E0
1.546875000E3,5.362965996E0
1.548339844E3,2.762577364E0
1.549804688E3,1.109722733E1
1.551269531E3,6.671058938E0
1.552734375E3,7.578401172E0
1.554199219E3,2.503650230E0
1.555664062E3,5.038111654E0
1.557128906E3,1.047123777E1
1.558593750E3,4.545326303E0
1.560058594E3,3.902762436E0
1.561523438E3,2.145288154E0
1.562988281E3,8.970018696E0
1.564453125E3,4.809205118E0
1.565917969E3,1.616417278E0
1.567382812E3,5.025076494E0
1.568847656E3,7.938967333E0
1.570312500E3,2.149891662E0
1.571777344E3,9.200539547E0
1.573242188E3,5.233541999E0
1.574707031E3,5.456968788E0
1.576171875E3,8.314927349E0
1.577636719E3,3.676730889E0
1.579101562E3,6.131339843E0
1.580566406E3,5.519460033E0
1.582031250E3,1.733960317E0
1.583496094E3,4.193385159E0
1.584960938E3,8.901856516E0
1.586425781E3,6.644882166E0
1.587890625E3,4.379976106E0
1.589355469E3,2.267317592E0
1.590820312E3,3.542458362E0
1.592285156E3,5.897635377E0
1.593750000E3,4.390179837E0
1.595214844E3,3.600305813E0
1.596679688E3,5.139636310E0
1.598144531E3,6.309863609E0
1.599609375E3,7.606191845E0
1.601074219E3,7.890438422E0
1.602539062E3,4.090597683E0
1.604003906E3,3.984866549E0
1.605468750E3,6.062885288E0
1.606933594E3,1.620410450E0
1.608398438E3,5.296706979E0
1.609863281E3,4.315792087E0
1.611328125E3,6.032295650E-1
1.612792969E3,4.508667995E0
1.614257812E3,3.315638307E0
1.615722656E3,7.100448946E0
1.617187500E3,2.814130318E0
1.618652344E3,1.091904245E0
1.620117188E3,6.086640043E0
1.621582031E3,3.685671096E0
1.623046875E3,1.631386932E0
1.624511719E3,6.500092827E0
1.625976562E3,4.324247475E0
1.627441406E3,9.075454301E0
1.628906250E3,4.204829062E0
1.630371094E3,1.166390666E1
1.631835938E3,4.171717089E0
1.633300781E3,8.108061872E0
1.634765625E3,7.920190737E0
1.636230469E3,1.328667357E0
1.637695312E3,6.665032155E0
1.639160156E3,1.007192962E1
1.640625000E3,7.331212356E0
1.642089844E3,6.552286060E-1
1.643554688E3,3.668077747E0
1.645019531E3,6.580648405E0
1.646484375E3,5.064744182E0
1.647949219E3,1.548768630E0
1.649414062E3,5.570558250E0
1.650878906E3,4.541974181E0
1.652343750E3,4.260129463E0
1.653808594E3,2.886205954E0
1.655273438E3,5.658601492E0
1.656738281E3,4.315761706E-1
1.658203125E3,6.656576664E0
1.659667969E3,8.995684010E0
1.661132812E3,5.884857242E0
1.662597656E3,1.866547842E0
1.664062500E3,3.130240089E0
1.665527344E3,3.573361655E0
1.666992188E3,4.587884692E0
1.668457031E3,4.986125162E0
1.669921875E3,5.454967446E0
1.671386719E3,3.217065652E0
1.672851562E3,5.065682871E0
1.674316406E3,2.727345647E0
1.675781250E3,2.394254915E0
1.677246094E3,3.510601726E0
1.678710938E3,1.606636931E0
1.680175781E3,3.209980242E0
1.681640625E3,9.523163786E0
1.683105469E3,1.896817974E0
1.684570312E3,5.868160016E0
1.686035156E3,2.995493794E0
1.687500000E3,8.592247882E0
1.688964844E3,7.992534290E0
1.690429688E3,5.768346116E0
1.691894531E3,7.970972690E-1
1.693359375E3,3.294461459E0
1.694824219E3,5.675152705E0
1.696289062E3,1.809715506E0
1.697753906E3,1.742596329E0
1.699218750E3,5.328438998E0
1.700683594E3,4.039872283E0
1.702148438E3,4.469194370E0
1.703613281E3,2.605531185E0
1.705078125E3,5.144425249E0
1.706542969E3,3.098432598E0
1.708007812E3,4.761064591E0
1.709472656E3,1.014252304E1
1.710937500E3,3.663389681E0
1.712402344E3,4.823012084E0
1.713867188E3,1.016264151E1
1.715332031E3,4.423770161E0
1.716796875E3,7.400606327E0
1.718261719E3,8.125963138E0
1.719726562E3,6.343736273E0
1.721191406E3,3.725486271E0
1.722656250E3,5.150888413E0
1.724121094E3,5.219048935E0
1.725585938E3,7.549051567E0
1.727050781E3,2.612657305E0
1.728515625E3,2.700154204E0
1.729980469E3,7.676111579E0
1.731445312E3,4.656775635E0
1.732910156E3,3.051687763E0
1.734375000E3,5.460350909E0
1.735839844E3,2.102246294E0
1.737304688E3,3.093979008E0
1.738769531E3,4.960767837E0
1.740234375E3,9.127040455E0
1.741699219E3,5.820763000E0
1.743164062E3,5.080287836E0
1.744628906E3,8.611538117E0
1.746093750E3,1.191829911E1
1.747558594E3,7.529580020E0
1.749023438E3,6.634593993E0
1.750488281E3,9.887434555E0
1.751953125E3,1.823245554E0
1.753417969E3,5.449463366E0
1.754882812E3,6.976535164E0
1.756347656E3,6.860650097E0
1.757812500E3,1.339609919E0
1.759277344E3,1.962449896E0
1.760742188E3,6.524512736E0
1.762207031E3,3.750976604E0
1.763671875E3,9.886163664E0
1.765136719E3,8.996411036E0
1.766601562E3,9.950071465E0
1.768066406E3,6.521333083E0
1.769531250E3,9.829683015E0
1.770996094E3,6.287474064E0
1.772460938E3,5.542613264E0
1.773925781E3,1.155815489E1
1.775390625E3,1.221473418E0
1.776855469E3,7.664208984E0
1.778320312E3,1.071419109E1
1.779785156E3,5.259110253E0
1.781250000E3,4.324369117E0
1.782714844E3,1.186531193E1
1.784179688E3,8.238033649E0
1.785644531E3,1.148439318E1
1.787109375E3,4.418517167E0
1.788574219E3,6.405057938E0
1.790039062E3,3.339410569E0
1.791503906E3,3.782129458E0
1.792968750E3,1.420503309E1
1.794433594E3,3.325544691E0
1.795898438E3,1.502864490E1
1.797363281E3,1.441783805E1
1.798828125E3,6.552040449E0
1.800292969E3,3.560627613E0
1.801757812E3,1.083868542E1
1.803222656E3,5.112515143E0
1.804687500E3,5.499374273E0
1.806152344E3,8.092028200E0
1.807617188E3,4.861698374E0
1.809082031E3,3.461517102E0
1.810546875E3,4.850161218E0
1.812011719E3,7.378031555E0
1.813476562E3,6.096072849E0
1.814941406E3,4.092655086E0
1.816406250E3,4.703876079E0
1.817871094E3,7.891625564E0
1.819335938E3,6.618489729E0
1.820800781E3,9.674478334E0
1.822265625E3,1.988098800E0
1.823730469E3,1.014311629E1
1.825195312E3,9.248388383E0
1.826660156E3,9.426160533E0
1.828125000E3,1.911638963E1
1.829589844E3,5.000508198E0
1.831054688E3,1.011673072E1
1.832519531E3,6.717160083E0
1.833984375E3,1.517492071E1
1.835449219E3,2.095768334E1
1.836914062E3,1.462970551E1
1.838378906E3,3.469169010E0
1.839843750E3,6.054268481E0
1.841308594E3,1.454710632E1
1.842773438E3,9.048530840E0
1.844238281E3,1.247714397E1
1.845703125E3,1.307585759E1
1.847167969E3,1.233313801E1
1.848632812E3,2.218460580E1
1.850097656E3,2.705423475E1
1.851562500E3,1.921398095E1
1.853027344E3,2.504434527E1
1.854492188E3,1.224596035E2
1.855957031E3,2.128197017E2
1.857421875E3,1.823636637E2
1.858886719E3,4.037923444E2
1.860351562E3,6.170089387E1
1.861816406E3,9.380628911E1
1.863281250E3,5.823726559E1
1.864746094E3,2.688638160E1
1.866210938E3,1.904262098E1
1.867675781E3,1.676592558E1
1.869140625E3,1.097249479E1
1.870605469E3,1.212936358E1
1.872070312E3,2.461413371E1
1.873535156E3,1.607953954E1
1.875000000E3,6.460518832E0
1.876464844E3,5.092632617E0
1.877929688E3,1.291510894E1
1.879394531E3,1.100135060E1
1.880859375E3,1.836735511E0
1.882324219E3,1.193377820E1
1.883789062E3,2.681576292E0
1.885253906E3,1.181294889E0
1.886718750E3,1.016116669E1
1.888183594E3,1.408390467E0
1.889648438E3,4.687884400E0
1.891113281E3,1.083217348E1
1.892578125E3,1.798886346E0
1.894042969E3,1.280362976E1
1.895507812E3,6.971350624E0
1.896972656E3,1.030302103E1
1.898437500E3,7.147943434E0
1.899902344E3,1.542851959E1
1.901367188E3,6.781263043E0
1.902832031E3,4.248926792E0
1.904296875E3,9.953011316E0
1.905761719E3,4.133323248E0
1.907226562E3,4.649983143E0
1.908691406E3,6.498301849E0
1.910156250E3,7.963856646E0
1.911621094E3,5.206145519E0
1.913085938E3,9.929113063E0
1.914550781E3,6.631501361E0
1.916015625E3,7.636890303E0
1.917480469E3,7.219486050E0
1.918945312E3,1.909289475E0
1.920410156E3,1.016438079E1
1.921875000E3,3.868136449E0
1.923339844E3,6.032462198E0
1.924804688E3,7.760692362E0
1.926269531E3,5.301221299E0
1.927734375E3,8.205973705E0
1.929199219E3,7.517554563E0
1.930664062E3,9.663652929E0
1.932128906E3,8.106164836E-1
1.933593750E3,1.112536156E1
1.935058594E3,2.681844081E0
1.936523438E3,1.017552111E1
1.937988281E3,4.090814208E0
1.939453125E3,4.849444055E0
1.940917969E3,3.817975462E0
1.942382812E3,4.396145333E0
1.943847656E3,6.975118596E0
1.945312500E3,3.805471355E0
1.946777344E3,8.914615046E0
1.948242188E3,3.003440639E0
1.949707031E3,1.311369528E1
1.951171875E3,7.096687928E0
1.952636719E3,7.533637855E0
1.954101562E3,4.736581973E0
1.955566406E3,6.379552061E0
1.957031250E3,8.334022302E0
1.958496094E3,6.780516409E0
1.959960938E3,8.958488717E0
1.961425781E3,1.039517201E1
1.962890625E3,1.532221425E0
1.964355469E3,1.779916457E0
1.965820312E3,5.313319266E0
1.967285156E3,2.619659204E0
1.968750000E3,4.363604195E0
1.970214844E3,9.393835900E-1
1.971679688E3,7.234294998E0
1.973144531E3,7.081015316E0
1.974609375E3,5.381694509E0
1.976074219E3,3.683398316E0
1.977539062E3,1.279916604E1
1.979003906E3,5.409941211E0
1.980468750E3,6.486242983E0
1.981933594E3,2.615009323E0
1.983398438E3,6.075184282E0
1.984863281E3,3.270678025E0
1.986328125E3,3.885584127E0
1.987792969E3,1.624055827E0
1.989257812E3,1.505222502E0
1.990722656E3,4.335044028E0
1.992187500E3,3.018949827E0
1.993652344E3,3.295952645E0
1.995117188E3,5.866889187E0
1.996582031E3,1.755449802E0
1.998046875E3,3.535036797E0
1.999511719E3,9.048143434E0
2.000976562E3,4.443692892E0
2.002441406E3,4.844434550E0
2.003906250E3,1.026959811E1
2.005371094E3,7.517477134E0
2.006835938E3,5.481526801E0
2.008300781E3,3.892916657E0
2.009765625E3,7.768563082E0
2.011230469E3,8.428966382E0
2.012695312E3,1.026524916E1
2.014160156E3,2.335950115E0
2.015625000E3,6.137429599E0
2.017089844E3,5.429907340E0
2.018554688E3,7.447123433E0
2.020019531E3,9.058711734E0
2.021484375E3,5.809078143E0
2.022949219E3,1.216441546E1
2.024414062E3,2.320099228E-1
2.025878906E3,1.074646512E0
2.027343750E3,1.854365758E0
2.028808594E3,4.520654214E0
2.030273438E3,1.552188670E0
2.031738281E3,3.578630264E0
2.033203125E3,8.655629846E0
2.034667969E3,9.019994676E0
2.036132812E3,6.649467779E0
2.037597656E3,3.016738148E0
2.039062500E3,1.597959533E1
2.040527344E3,1.010842998E1
2.041992188E3,5.873772586E0
2.043457031E3,7.123953675E0
2.044921875E3,8.067004206E0
2.046386719E3,1.069586413E0
2.047851562E3,9.354336065E0
2.049316406E3,2.523131058E0
2.050781250E3,3.504337169E0
2.052246094E3,1.440455660E0
2.053710938E3,2.454930555E0
2.055175781E3,6.443010260E0
2.056640625E3,9.175889591E0
2.058105469E3,1.010964786E1
2.059570312E3,1.137744550E1
2.061035156E3,6.895258153E0
2.062500000E3,3.477971106E0
2.063964844E3,1.890440468E0
2.065429688E3,3.409764511E0
2.066894531E3,5.610210116E0
2.068359375E3,6.823528540E0
2.069824219E3,1.782431486E1
2.071289062E3,7.330445921E0
2.072753906E3,3.563909071E0
2.074218750E3,1.008149876E1
2.075683594E3,9.352580289E0
2.077148438E3,5.818322274E0
2.078613281E3,5.593772374E0
2.080078125E3,6.519892284E0
2.081542969E3,1.455018366E1
2.083007812E3,9.426195630E0
2.084472656E3,2.202913933E0
2.085937500E3,1.098936534E1
2.087402344E3,5.529243778E0
2.088867188E3,4.889269500E0
2.090332031E3,1.361646940E1
2.091796875E3,3.975300561E0
2.093261719E3,5.292269644E-1
2.094726562E3,5.653176003E0
2.096191406E3,1.508926690E1
2.097656250E3,6.314611947E0
2.099121094E3,1.416578423E1
2.100585938E3,3.364151171E0
2.102050781E3,6.397434737E0
2.103515625E3,4.173138100E0
2.104980469E3,1.108406986E1
2.106445312E3,1.108884799E1
2.107910156E3,7.861176582E0
2.109375000E3,1.053457785E1
2.110839844E3,7.349742373E0
2.112304688E3,5.844614245E0
2.113769531E3,9.853518535E0
2.115234375E3,1.588059018E1
2.116699219E3,5.849927273E0
2.118164062E3,5.206704557E0
2.119628906E3,1.612519155E1
2.121093750E3,6.085525222E0
2.122558594E3,6.396907432E0
2.124023438E3,1.077644711E1
2.125488281E3,7.763212803E0
2.126953125E3,1.429788560E1
2.128417969E3,8.545713214E0
2.129882812E3,2.116605929E1
2.131347656E3,1.445782016E1
2.132812500E3,9.755024445E0
2.134277344E3,1.044271237E1
2.135742188E3,1.472334059E1
2.137207031E3,5.836720903E0
2.138671875E3,8.129183352E0
2.140136719E3,6.894358127E0
2.141601562E3,2.450800646E0
2.143066406E3,2.915043096E0
2.144531250E3,7.809712218E0
2.145996094E3,6.767422885E0
2.147460938E3,1.282035452E1
2.148925781E3,8.630637189E0
2.150390625E3,1.766849379E0
2.151855469E3,5.895291874E0
2.153320312E3,8.752004303E0
2.154785156E3,1.154075755E1
2.156250000E3,1.285943662E1
2.157714844E3,1.285269478E1
2.159179688E3,1.544716774E1
2.160644531E3,8.569131570E0
2.162109375E3,3.005334788E1
2.163574219E3,1.376360446E1
2.165039062E3,2.578630194E0
2.166503906E3,1.643775518E1
2.167968750E3,7.474743280E0
2.169433594E3,6.467195132E0
2.170898438E3,7.334314133E0
2.172363281E3,1.100425889E1
2.173828125E3,7.521889278E0
2.175292969E3,4.430978305E0
2.176757812E3,1.859774126E1
2.178222656E3,1.489893200E1
2.179687500E3,8.106831267E0
2.181152344E3,9.222112021E0
2.182617188E3,1.459962330E1
2.184082031E3,6.600300450E0
2.185546875E3,1.873622498E1
2.187011719E3,8.801503657E0
2.188476562E3,2.313430019E1
2.189941406E3,1.698136309E1
2.191406250E3,9.146809691E0
2.192871094E3,2.479036367E1
2.194335938E3,9.514479030E0
2.195800781E3,1.957537644E1
2.197265625E3,1.040994075E1
2.198730469E3,8.021019833E0
2.200195312E3,2.171511893E1
2.201660156E3,7.724990382E0
2.203125000E3,2.140675676E1
2.204589844E3,2.332665071E1
2.206054688E3,3.483740439E0
2.207519531E3,1.749668310E1
2.208984375E3,2.819602147E1
2.210449219E3,3.544954932E1
2.211914062E3,1.780704577E1
2.213378906E3,3.304323350E1
2.214843750E3,8.853351671E1
2.216308594E3,9.203395028E1
2.217773438E3,3.820990228E1
2.219238281E3,2.645505552E2
2.220703125E3,2.268027164E2
2.222167969E3,2.863856728E2
2.223632812E3,5.838452451E2
2.225097656E3,1.290846926E2
2.226562500E3,1.957176913E2
2.228027344E3,1.060192956E2
2.229492188E3,2.331474662E1
2.230957031E3,3.181575139E1
2.232421875E3,1.466111121E1
2.233886719E3,2.671223935E1
2.235351562E3,1.452515104E1
2.236816406E3,1.268634506E1
2.238281250E3,1.128238236E1
2.239746094E3,8.487321064E0
2.241210938E3,1.426866200E1
2.242675781E3,1.542802210E1
2.244140625E3,4.598334598E0
2.245605469E3,2.031155618E1
2.247070312E3,2.121011083E1
2.248535156E3,9.112381255E0
2.250000000E3,9.667075510E0
2.251464844E3,2.567921254E1
2.252929688E3,1.552880854E1
2.254394531E3,2.009115156E1
2.255859375E3,1.891491510E1
2.257324219E3,1.489446906E1
2.258789062E3,1.304890756E1
2.260253906E3,8.378483693E0
2.261718750E3,1.825696911E1
2.263183594E3,8.152783105E0
2.264648438E3,1.599524133E1
2.266113281E3,1.393252134E0
2.267578125E3,3.529124376E0
2.269042969E3,7.416229528E0
2.270507812E3,1.604631792E1
2.271972656E3,7.542359966E0
2.273437500E3,8.405187997E0
2.274902344E3,7.988215101E0
2.276367188E3,1.091151693E1
2.277832031E3,1.217312300E1
2.279296875E3,1.587503522E1
2.280761719E3,1.562401037E1
2.282226562E3,1.573805500E1
2.283691406E3,1.286737803E1
2.285156250E3,2.773620094E1
2.286621094E3,3.459659141E0
2.288085938E3,1.301344550E1
2.289550781E3,1.099061200E1
2.291015625E3,8.942118431E0
2.292480469E3,7.852378152E0
2.293945312E3,8.367655736E0
2.295410156E3,4.842497184E0
2.296875000E3,4.768447065E0
2.298339844E3,8.938429230E0
2.299804688E3,1.296331834E1
2.301269531E3,5.949895063E0
2.302734375E3,5.953905392E0
2.304199219E3,1.223665554E1
2.305664062E3,5.737241964E0
2.307128906E3,1.338039498E1
2.308593750E3,6.877927765E0
2.310058594E3,5.816684596E0
2.311523438E3,1.428637875E1
2.312988281E3,8.309333301E0
2.314453125E3,1.130429519E1
2.315917969E3,1.550044213E1
2.317382812E3,7.095954866E0
2.318847656E3,6.219308113E0
2.320312500E3,1.269686212E1
2.321777344E3,8.099907172E0
2.323242188E3,2.131323552E0
2.324707031E3,7.559736193E0
2.326171875E3,6.731264387E0
2.327636719E3,6.124918934E0
2.329101562E3,5.504469563E0
2.330566406E3,3.689067790E0
2.332031250E3,1.023619166E1
2.333496094E3,1.175200071E1
2.334960938E3,5.993932273E0
2.336425781E3,1.302030285E1
2.337890625E3,1.234411748E1
2.339355469E3,9.840470993E0
2.340820312E3,2.244393385E1
2.342285156E3,8.268886437E0
2.343750000E3,1.115118615E1
2.345214844E3,5.335122890E0
2.346679688E3,7.777184807E0
2.348144531E3,1.088479718E1
2.349609375E3,6.647843464E0
2.351074219E3,7.141453667E0
2.352539062E3,3.040239476E0
