"Frequency (Hz)","Absolute Amplitude (a.u.)"
1.908691406E4,3.159992332E-1
1.908837891E4,3.743792360E-1
1.908984375E4,3.186215325E-1
1.909130859E4,3.386625332E-1
1.909277344E4,3.180039917E-1
1.909423828E4,3.840380304E-1
1.909570312E4,4.650743868E-1
1.909716797E4,4.660158977E-1
1.909863281E4,5.063632638E-1
1.910009766E4,4.751593658E-1
1.910156250E4,3.743918886E-1
1.910302734E4,2.876451162E-1
1.910449219E4,1.671918725E-1
1.910595703E4,3.872165573E-1
1.910742188E4,4.165474251E-1
1.910888672E4,3.612264938E-1
1.911035156E4,2.860569013E-1
1.911181641E4,3.075022739E-1
1.911328125E4,4.159964006E-1
1.911474609E4,3.198049673E-1
1.911621094E4,4.297306050E-1
1.911767578E4,3.686986485E-1
1.911914062E4,5.009403713E-1
1.912060547E4,2.323131003E-1
1.912207031E4,4.036341057E-1
1.912353516E4,4.243969441E-1
1.912500000E4,2.432624367E-1
1.912646484E4,2.771136526E-1
1.912792969E4,4.129558152E-1
1.912939453E4,3.994061313E-1
1.913085938E4,4.454272841E-1
1.913232422E4,4.098778680E-1
1.913378906E4,3.573567181E-1
1.913525391E4,3.777078275E-1
1.913671875E4,4.232015810E-1
1.913818359E4,3.817106629E-1
1.913964844E4,3.981272286E-1
1.914111328E4,3.179648664E-1
1.914257812E4,2.536673140E-1
1.914404297E4,3.933983808E-1
1.914550781E4,4.330967160E-1
1.914697266E4,4.200971423E-1
1.914843750E4,3.674801784E-1
1.914990234E4,4.286709369E-1
1.915136719E4,4.468657762E-1
1.915283203E4,3.569866882E-1
1.915429688E4,3.519519677E-1
1.915576172E4,3.535839821E-1
1.915722656E4,3.387460015E-1
1.915869141E4,4.858505257E-1
1.916015625E4,3.483843355E-1
1.916162109E4,4.464521307E-1
1.916308594E4,3.052235634E-1
1.916455078E4,2.763294935E-1
1.916601562E4,4.479264913E-1
1.916748047E4,6.615901565E-1
1.916894531E4,4.369444059E-1
1.917041016E4,3.458588524E-1
1.917187500E4,2.365015383E-1
1.917333984E4,4.601390149E-1
1.917480469E4,3.506799657E-1
1.917626953E4,4.536912975E-1
1.917773438E4,3.811567846E-1
1.917919922E4,3.238299314E-1
1.918066406E4,3.429369992E-1
1.918212891E4,4.413207397E-1
1.918359375E4,4.277034380E-1
1.918505859E4,3.078926047E-1
1.918652344E4,2.365140753E-1
1.918798828E4,3.565292853E-1
1.918945312E4,4.017719128E-1
1.919091797E4,3.835196555E-1
1.919238281E4,4.325490877E-1
1.919384766E4,2.511230542E-1
1.919531250E4,3.070424263E-1
1.919677734E4,4.343841218E-1
1.919824219E4,5.322932280E-1
1.919970703E4,4.945593856E-1
1.920117188E4,3.532844372E-1
1.920263672E4,4.320302112E-1
1.920410156E4,4.125016162E-1
1.920556641E4,4.623332690E-1
1.920703125E4,3.962442929E-1
1.920849609E4,3.429379362E-1
1.920996094E4,3.107407533E-1
1.921142578E4,4.462745546E-1
1.921289062E4,3.391153036E-1
1.921435547E4,3.521145711E-1
1.921582031E4,4.268431793E-1
1.921728516E4,4.732172899E-1
1.921875000E4,4.307061264E-1
1.922021484E4,3.871800893E-1
1.922167969E4,3.369969567E-1
1.922314453E4,2.959427304E-1
1.922460938E4,4.215157129E-1
1.922607422E4,4.202050419E-1
1.922753906E4,3.838661411E-1
1.922900391E4,3.402946373E-1
1.923046875E4,3.847402461E-1
1.923193359E4,2.960490647E-1
1.923339844E4,4.500458373E-1
1.923486328E4,4.874399967E-1
1.923632812E4,2.429806039E-1
1.923779297E4,3.229519888E-1
1.923925781E4,3.600074727E-1
1.924072266E4,4.381310752E-1
1.924218750E4,3.915624196E-1
1.924365234E4,2.039705419E-1
1.924511719E4,3.440138548E-1
1.924658203E4,3.825398423E-1
1.924804688E4,3.959550966E-1
1.924951172E4,4.516809348E-1
1.925097656E4,4.479896986E-1
1.925244141E4,2.591068400E-1
1.925390625E4,3.552781892E-1
1.925537109E4,4.363621926E-1
1.925683594E4,3.332607044E-1
1.925830078E4,3.003927195E-1
1.925976562E4,3.505984971E-1
1.926123047E4,3.639372044E-1
1.926269531E4,4.173471387E-1
1.926416016E4,4.693301627E-1
1.926562500E4,3.683656891E-1
1.926708984E4,3.664799645E-1
1.926855469E4,3.842039033E-1
1.927001953E4,2.780646197E-1
1.927148438E4,3.437315115E-1
1.927294922E4,4.006006834E-1
1.927441406E4,3.322140396E-1
1.927587891E4,2.909423012E-1
1.927734375E4,4.261407273E-1
1.927880859E4,4.539681853E-1
1.928027344E4,5.029289890E-1
1.928173828E4,3.850590767E-1
1.928320312E4,4.286477744E-1
1.928466797E4,5.068030727E-1
1.928613281E4,4.225107205E-1
1.928759766E4,4.817298026E-1
1.928906250E4,1.651111824E-1
1.929052734E4,3.419330130E-1
1.929199219E4,4.130462437E-1
1.929345703E4,4.560100879E-1
1.929492188E4,4.232454901E-1
1.929638672E4,2.447790892E-1
1.929785156E4,4.851962217E-1
1.929931641E4,4.402887271E-1
1.930078125E4,4.460161113E-1
1.930224609E4,2.886282531E-1
1.930371094E4,3.330688875E-1
1.930517578E4,3.842370075E-1
1.930664062E4,4.580305200E-1
1.930810547E4,4.236838634E-1
1.930957031E4,3.121024874E-1
1.931103516E4,2.634108344E-1
1.931250000E4,4.433491912E-1
1.931396484E4,2.751635024E-1
1.931542969E4,4.214778904E-1
1.931689453E4,3.419114711E-1
1.931835938E4,3.704064448E-1
1.931982422E4,3.727870054E-1
1.932128906E4,4.414068807E-1
1.932275391E4,4.048095671E-1
1.932421875E4,3.732970603E-1
1.932568359E4,2.463926722E-1
1.932714844E4,2.698147368E-1
1.932861328E4,4.542918514E-1
1.933007812E4,4.574879257E-1
1.933154297E4,3.783423015E-1
1.933300781E4,2.993210082E-1
1.933447266E4,3.883863046E-1
1.933593750E4,4.569422955E-1
1.933740234E4,4.977108971E-1
1.933886719E4,3.316244436E-1
1.934033203E4,2.599946209E-1
1.934179688E4,3.529255485E-1
1.934326172E4,4.614777100E-1
1.934472656E4,4.119438246E-1
1.934619141E4,4.348152301E-1
1.934765625E4,3.798929260E-1
1.934912109E4,4.179733761E-1
1.935058594E4,4.960119231E-1
1.935205078E4,4.728030721E-1
1.935351562E4,3.248667491E-1
1.935498047E4,3.115983042E-1
1.935644531E4,3.095672020E-1
1.935791016E4,4.422079119E-1
1.935937500E4,4.321935269E-1
1.936083984E4,3.963033909E-1
1.936230469E4,2.751121461E-1
1.936376953E4,2.398464288E-1
1.936523438E4,3.205592956E-1
1.936669922E4,5.634091270E-1
1.936816406E4,4.432800047E-1
1.936962891E4,4.260541929E-1
1.937109375E4,2.047729407E-1
1.937255859E4,4.848916818E-1
1.937402344E4,3.999599502E-1
1.937548828E4,4.939831172E-1
1.937695312E4,2.569923593E-1
1.937841797E4,2.412823104E-1
1.937988281E4,3.293811729E-1
1.938134766E4,3.959045282E-1
1.938281250E4,5.098134978E-1
1.938427734E4,4.124992553E-1
1.938574219E4,4.166492182E-1
1.938720703E4,3.631264389E-1
1.938867188E4,4.341593356E-1
1.939013672E4,3.379875885E-1
1.939160156E4,4.009499916E-1
1.939306641E4,2.496510122E-1
1.939453125E4,3.941195701E-1
1.939599609E4,4.650366894E-1
1.939746094E4,5.042942448E-1
1.939892578E4,3.725442397E-1
1.940039062E4,4.057825460E-1
1.940185547E4,4.064041324E-1
1.940332031E4,5.579611737E-1
1.940478516E4,4.595070263E-1
1.940625000E4,4.024740722E-1
1.940771484E4,2.536475519E-1
1.940917969E4,3.426092405E-1
1.941064453E4,4.262898635E-1
1.941210938E4,3.830718395E-1
1.941357422E4,3.389161763E-1
1.941503906E4,2.397461260E-1
1.941650391E4,3.624787501E-1
1.941796875E4,3.916699883E-1
1.941943359E4,4.264937639E-1
1.942089844E4,4.535799884E-1
1.942236328E4,3.485167916E-1
1.942382812E4,3.213816491E-1
1.942529297E4,3.200843919E-1
1.942675781E4,5.081531439E-1
1.942822266E4,4.853934717E-1
1.942968750E4,4.012855344E-1
1.943115234E4,2.004872486E-1
1.943261719E4,3.966600679E-1
1.943408203E4,4.085632330E-1
1.943554688E4,4.314370182E-1
1.943701172E4,3.254790869E-1
1.943847656E4,3.350691476E-1
1.943994141E4,4.379520623E-1
1.944140625E4,4.467298393E-1
1.944287109E4,3.501301954E-1
1.944433594E4,3.089859312E-1
1.944580078E4,3.567415357E-1
1.944726562E4,2.984384776E-1
1.944873047E4,4.860925391E-1
1.945019531E4,3.553448863E-1
1.945166016E4,2.910094780E-1
1.945312500E4,3.269299479E-1
1.945458984E4,5.363144284E-1
1.945605469E4,4.013061192E-1
1.945751953E4,3.640359488E-1
1.945898438E4,1.559102911E-1
1.946044922E4,3.416100235E-1
1.946191406E4,4.083822430E-1
1.946337891E4,4.530349770E-1
1.946484375E4,4.643093649E-1
1.946630859E4,4.941274168E-1
1.946777344E4,3.493793040E-1
1.946923828E4,3.160462873E-1
1.947070312E4,5.095338695E-1
1.947216797E4,4.213728294E-1
1.947363281E4,3.801810051E-1
1.947509766E4,4.978995382E-1
1.947656250E4,3.778722938E-1
1.947802734E4,3.552025556E-1
1.947949219E4,3.895582115E-1
1.948095703E4,2.927494185E-1
1.948242188E4,3.488024400E-1
1.948388672E4,4.475926856E-1
1.948535156E4,3.729899831E-1
1.948681641E4,4.023954092E-1
1.948828125E4,4.275905215E-1
1.948974609E4,2.268242358E-1
1.949121094E4,4.453291269E-1
1.949267578E4,3.354490289E-1
1.949414062E4,3.251779754E-1
1.949560547E4,3.757680476E-1
1.949707031E4,4.308230835E-1
1.949853516E4,3.596482889E-1
1.950000000E4,4.506433374E-1
1.950146484E4,2.463713301E-1
1.950292969E4,2.386769403E-1
1.950439453E4,3.410344733E-1
1.950585938E4,4.007309318E-1
1.950732422E4,3.967045998E-1
1.950878906E4,3.927814428E-1
1.951025391E4,2.444867124E-1
1.951171875E4,2.737687000E-1
1.951318359E4,3.756239361E-1
1.951464844E4,4.727157385E-1
1.951611328E4,4.445159662E-1
1.951757812E4,4.316015362E-1
1.951904297E4,3.351899099E-1
1.952050781E4,4.483131367E-1
1.952197266E4,4.195956084E-1
1.952343750E4,3.774489592E-1
1.952490234E4,2.821041757E-1
1.952636719E4,2.120488138E-1
1.952783203E4,5.036136141E-1
1.952929688E4,2.822673762E-1
1.953076172E4,5.174096025E-1
1.953222656E4,3.442646868E-1
1.953369141E4,4.421132951E-1
1.953515625E4,3.784290401E-1
1.953662109E4,3.816270392E-1
1.953808594E4,3.878542663E-1
1.953955078E4,3.988358755E-1
1.954101562E4,2.877338419E-1
1.954248047E4,3.327756468E-1
1.954394531E4,3.275152780E-1
1.954541016E4,3.581089111E-1
1.954687500E4,2.854107361E-1
1.954833984E4,4.152285456E-1
1.954980469E4,3.852509394E-1
1.955126953E4,4.168438567E-1
1.955273438E4,4.931040312E-1
1.955419922E4,4.192949241E-1
1.955566406E4,3.391910820E-1
1.955712891E4,3.707753427E-1
1.955859375E4,3.501910571E-1
1.956005859E4,4.240121820E-1
1.956152344E4,2.844088504E-1
1.956298828E4,4.172120926E-1
1.956445312E4,3.346888033E-1
1.956591797E4,4.728027508E-1
1.956738281E4,3.981551295E-1
1.956884766E4,2.931042527E-1
1.957031250E4,2.546099915E-1
1.957177734E4,2.619938677E-1
1.957324219E4,4.263222379E-1
1.957470703E4,4.892037417E-1
1.957617188E4,3.180838602E-1
1.957763672E4,1.972319991E-1
1.957910156E4,2.728334807E-1
1.958056641E4,5.234931106E-1
1.958203125E4,4.502554194E-1
1.958349609E4,3.601299444E-1
1.958496094E4,4.230754063E-1
1.958642578E4,3.995825396E-1
1.958789062E4,3.657219691E-1
1.958935547E4,4.454690631E-1
1.959082031E4,3.181113538E-1
1.959228516E4,2.011764530E-1
1.959375000E4,3.670441045E-1
1.959521484E4,3.520785700E-1
1.959667969E4,3.686238310E-1
1.959814453E4,4.322004345E-1
1.959960938E4,3.275088560E-1
1.960107422E4,3.915365373E-1
1.960253906E4,4.255471487E-1
1.960400391E4,4.594390235E-1
1.960546875E4,2.985512183E-1
1.960693359E4,3.783161067E-1
1.960839844E4,2.648412277E-1
1.960986328E4,4.144027048E-1
1.961132812E4,3.427216813E-1
1.961279297E4,2.948521020E-1
1.961425781E4,2.406689861E-1
1.961572266E4,4.143297201E-1
1.961718750E4,4.258230889E-1
1.961865234E4,4.003915729E-1
1.962011719E4,4.096157126E-1
1.962158203E4,3.523072731E-1
1.962304688E4,2.960101462E-1
1.962451172E4,4.614731494E-1
1.962597656E4,3.915170730E-1
1.962744141E4,3.408446166E-1
1.962890625E4,1.340083016E-1
1.963037109E4,3.380695239E-1
1.963183594E4,5.067168073E-1
1.963330078E4,4.275827667E-1
1.963476562E4,3.725255896E-1
1.963623047E4,5.001558764E-1
1.963769531E4,3.785368474E-1
1.963916016E4,4.023616426E-1
1.964062500E4,3.824554429E-1
1.964208984E4,3.820568415E-1
1.964355469E4,2.576666496E-1
1.964501953E4,2.581755881E-1
1.964648438E4,3.902683198E-1
1.964794922E4,4.060103519E-1
1.964941406E4,3.474114878E-1
1.965087891E4,3.118798591E-1
1.965234375E4,3.080968678E-1
1.965380859E4,4.833971948E-1
1.965527344E4,3.958345655E-1
1.965673828E4,2.886083516E-1
1.965820312E4,2.937249711E-1
1.965966797E4,2.711079519E-1
1.966113281E4,2.555825938E-1
1.966259766E4,5.009145131E-1
1.966406250E4,4.959838999E-1
1.966552734E4,3.197162284E-1
1.966699219E4,3.109946057E-1
1.966845703E4,4.304698627E-1
1.966992188E4,4.689737628E-1
1.967138672E4,3.777866738E-1
1.967285156E4,3.273147494E-1
1.967431641E4,3.585868163E-1
1.967578125E4,3.787001900E-1
1.967724609E4,2.910612848E-1
1.967871094E4,4.051687865E-1
1.968017578E4,2.659868951E-1
1.968164062E4,2.753291109E-1
1.968310547E4,3.779536775E-1
1.968457031E4,4.531010820E-1
1.968603516E4,3.833007162E-1
1.968750000E4,4.236337439E-1
1.968896484E4,2.832074059E-1
1.969042969E4,2.973907129E-1
1.969189453E4,2.787707511E-1
1.969335938E4,3.657595802E-1
1.969482422E4,3.785657862E-1
1.969628906E4,2.917327277E-1
1.969775391E4,3.285772456E-1
1.969921875E4,4.651219993E-1
1.970068359E4,4.283946447E-1
1.970214844E4,2.562010394E-1
1.970361328E4,2.848549760E-1
1.970507812E4,3.475118955E-1
1.970654297E4,4.416654019E-1
1.970800781E4,3.614322794E-1
1.970947266E4,2.986702503E-1
1.971093750E4,2.875786726E-1
1.971240234E4,3.436097017E-1
1.971386719E4,3.124823667E-1
1.971533203E4,4.043688394E-1
1.971679688E4,2.674615197E-1
1.971826172E4,4.532647547E-1
1.971972656E4,3.808742262E-1
1.972119141E4,4.443525106E-1
1.972265625E4,3.603236584E-1
1.972412109E4,3.293487503E-1
1.972558594E4,2.513955378E-1
1.972705078E4,3.551107214E-1
1.972851562E4,3.576136254E-1
1.972998047E4,4.791350638E-1
1.973144531E4,2.550799934E-1
1.973291016E4,2.955297401E-1
1.973437500E4,2.972886475E-1
1.973583984E4,3.719899575E-1
1.973730469E4,4.212445552E-1
1.973876953E4,3.167219228E-1
1.974023438E4,4.032085704E-1
1.974169922E4,2.514177335E-1
1.974316406E4,4.451445298E-1
1.974462891E4,3.967656102E-1
1.974609375E4,2.446191369E-1
1.974755859E4,1.604358879E-1
1.974902344E4,3.210245167E-1
1.975048828E4,3.471238800E-1
1.975195312E4,4.603894557E-1
1.975341797E4,2.641291535E-1
1.975488281E4,2.769046706E-1
1.975634766E4,3.744913749E-1
1.975781250E4,4.963321233E-1
1.975927734E4,3.287434184E-1
1.976074219E4,2.834802874E-1
1.976220703E4,2.244159744E-1
1.976367188E4,4.298269148E-1
1.976513672E4,5.474346642E-1
1.976660156E4,5.012161103E-1
1.976806641E4,3.783832387E-1
1.976953125E4,4.803253125E-2
1.977099609E4,2.358535143E-1
1.977246094E4,7.026953794E-1
1.977392578E4,6.272220034E-1
1.977539062E4,3.355527465E-1
1.977685547E4,1.268961423E-1
1.977832031E4,2.582601069E-1
1.977978516E4,3.482719074E-1
1.978125000E4,3.801467129E-1
1.978271484E4,3.251894092E-1
1.978417969E4,4.248864922E-1
1.978564453E4,3.173554332E-1
1.978710938E4,4.280661792E-1
1.978857422E4,3.830602580E-1
1.979003906E4,1.464833200E-1
1.979150391E4,2.260490158E-1
1.979296875E4,4.578825310E-1
1.979443359E4,6.541746265E-1
1.979589844E4,5.594958001E-1
1.979736328E4,4.108197030E-1
1.979882812E4,1.385316442E-1
1.980029297E4,5.579969644E-1
1.980175781E4,6.036404713E-1
1.980322266E4,6.403976455E-1
1.980468750E4,2.745130344E-1
1.980615234E4,3.921880663E-1
1.980761719E4,5.000598902E-1
1.980908203E4,3.052618866E-1
1.981054688E4,5.588873731E-1
1.981201172E4,5.181598030E-1
1.981347656E4,3.243511141E-1
1.981494141E4,1.502585755E-1
1.981640625E4,3.199078298E-1
1.981787109E4,4.006463579E-1
1.981933594E4,3.144870673E-1
1.982080078E4,3.196712951E-1
1.982226562E4,2.620475955E-1
1.982373047E4,3.270557458E-1
1.982519531E4,5.347888738E-1
1.982666016E4,2.829411270E-1
1.982812500E4,2.782630929E-1
1.982958984E4,2.994982735E-1
1.983105469E4,3.924890455E-1
1.983251953E4,5.638230281E-1
1.983398438E4,4.336854708E-1
1.983544922E4,2.663645941E-1
1.983691406E4,6.345941062E-1
1.983837891E4,9.544673200E-1
1.983984375E4,1.131758191E0
1.984130859E4,6.242168636E-1
1.984277344E4,6.047168888E-1
1.984423828E4,8.041960706E-1
1.984570312E4,1.677709288E-1
1.984716797E4,3.049143720E-1
1.984863281E4,5.842340606E-1
1.985009766E4,6.200138634E-1
1.985156250E4,5.138718382E-1
1.985302734E4,2.052193089E-1
1.985449219E4,1.118946422E-1
1.985595703E4,5.006873470E-1
1.985742188E4,5.216174614E-1
1.985888672E4,5.251427936E-1
1.986035156E4,2.060401362E-1
1.986181641E4,1.433781172E-1
1.986328125E4,3.762921889E-1
1.986474609E4,5.215807857E-1
1.986621094E4,5.671161400E-1
1.986767578E4,3.227201823E-1
1.986914062E4,4.197856788E-1
1.987060547E4,3.968525264E-1
1.987207031E4,3.178157143E-1
1.987353516E4,2.989437412E-1
1.987500000E4,3.541048903E-1
1.987646484E4,3.898815662E-1
1.987792969E4,3.078316792E-1
1.987939453E4,3.439363394E-1
1.988085938E4,3.948134969E-1
1.988232422E4,3.356239217E-1
1.988378906E4,2.573483736E-1
1.988525391E4,2.382892314E-1
1.988671875E4,3.429755968E-1
1.988818359E4,3.537268795E-1
1.988964844E4,3.719334211E-1
1.989111328E4,3.682629974E-1
1.989257812E4,2.749079775E-1
1.989404297E4,3.729212844E-1
1.989550781E4,2.915214140E-1
1.989697266E4,1.618255967E-1
1.989843750E4,3.277886013E-1
1.989990234E4,4.188647383E-1
1.990136719E4,4.511781314E-1
1.990283203E4,3.451078205E-1
1.990429688E4,2.763863171E-1
1.990576172E4,1.887782471E-1
1.990722656E4,3.694333662E-1
1.990869141E4,3.490631219E-1
1.991015625E4,2.026564867E-1
1.991162109E4,4.361397273E-1
1.991308594E4,3.335583359E-1
1.991455078E4,3.502202980E-1
1.991601562E4,3.107404477E-1
1.991748047E4,1.977227572E-1
1.991894531E4,1.335685060E-1
1.992041016E4,4.131512657E-1
1.992187500E4,3.166908964E-1
1.992333984E4,2.893384885E-1
1.992480469E4,3.041864551E-1
1.992626953E4,2.967689061E-1
1.992773438E4,2.921678109E-1
1.992919922E4,3.661442490E-1
1.993066406E4,2.251358804E-1
1.993212891E4,2.209855917E-1
1.993359375E4,3.694312341E-1
1.993505859E4,2.463134524E-1
1.993652344E4,3.797082237E-1
1.993798828E4,3.989017948E-1
1.993945312E4,3.604359614E-1
1.994091797E4,1.608076422E-1
1.994238281E4,2.752654536E-1
1.994384766E4,3.024034258E-1
1.994531250E4,4.221810064E-1
1.994677734E4,3.815949941E-1
1.994824219E4,3.488342135E-1
1.994970703E4,3.114263169E-1
1.995117188E4,1.978674727E-1
1.995263672E4,2.636116980E-1
1.995410156E4,3.937067022E-1
1.995556641E4,4.349972383E-1
1.995703125E4,3.587585232E-1
1.995849609E4,3.281763426E-1
1.995996094E4,3.571127782E-1
1.996142578E4,2.255748733E-1
1.996289062E4,4.085828734E-1
1.996435547E4,2.360016431E-1
1.996582031E4,2.577694055E-1
1.996728516E4,2.539483381E-1
1.996875000E4,3.714675429E-1
1.997021484E4,3.560700505E-1
1.997167969E4,2.665961232E-1
1.997314453E4,3.316046128E-1
1.997460938E4,2.596462738E-1
1.997607422E4,2.339880519E-1
1.997753906E4,2.923352410E-1
1.997900391E4,3.556205430E-1
1.998046875E4,3.041342209E-1
1.998193359E4,3.643920795E-1
1.998339844E4,2.799693923E-1
1.998486328E4,2.092831824E-1
1.998632812E4,3.658423894E-1
1.998779297E4,3.951836095E-1
1.998925781E4,2.691017482E-1
1.999072266E4,2.213392393E-1
1.999218750E4,3.305894059E-1
1.999365234E4,3.964732770E-1
1.999511719E4,2.029626187E-1
1.999658203E4,3.889281797E-1
1.999804688E4,3.236522200E-1
1.999951172E4,2.317442804E-1
2.000097656E4,2.929349312E-1
2.000244141E4,3.631321168E-1
2.000390625E4,3.643516308E-1
2.000537109E4,3.344586956E-1
2.000683594E4,3.048137808E-1
2.000830078E4,3.557920142E-1
2.000976562E4,2.860955659E-1
2.001123047E4,3.419403038E-1
2.001269531E4,3.307198709E-1
2.001416016E4,2.344224328E-1
2.001562500E4,2.925810130E-1
2.001708984E4,3.972607323E-1
2.001855469E4,2.080165648E-1
2.002001953E4,2.394252024E-1
2.002148438E4,3.064016351E-1
2.002294922E4,3.696465401E-1
2.002441406E4,4.504187333E-1
2.002587891E4,3.247834746E-1
2.002734375E4,3.171320018E-1
2.002880859E4,2.200442220E-1
2.003027344E4,4.048705591E-1
2.003173828E4,4.191251082E-1
2.003320312E4,2.525498257E-1
2.003466797E4,3.639984530E-1
2.003613281E4,1.697796022E-1
2.003759766E4,2.333594459E-1
2.003906250E4,4.518789682E-1
2.004052734E4,3.746255005E-1
2.004199219E4,2.561241700E-1
2.004345703E4,1.394403706E-1
2.004492188E4,3.695905819E-1
2.004638672E4,3.778760156E-1
2.004785156E4,3.897930407E-1
2.004931641E4,2.910665878E-1
2.005078125E4,2.344989650E-1
2.005224609E4,2.498193428E-1
2.005371094E4,3.276849421E-1
2.005517578E4,3.392656583E-1
2.005664062E4,3.343134434E-1
2.005810547E4,2.536491323E-1
2.005957031E4,2.767406008E-1
2.006103516E4,4.070710599E-1
2.006250000E4,2.708450996E-1
2.006396484E4,2.506919157E-1
2.006542969E4,2.814869227E-1
2.006689453E4,3.447075228E-1
2.006835938E4,4.103188326E-1
2.006982422E4,4.073875617E-1
2.007128906E4,2.090862811E-1
2.007275391E4,2.268160790E-1
2.007421875E4,3.764153566E-1
2.007568359E4,2.619978441E-1
2.007714844E4,2.634854311E-1
2.007861328E4,3.224868843E-1
2.008007812E4,1.516161347E-1
2.008154297E4,3.934378676E-1
2.008300781E4,2.895413580E-1
2.008447266E4,3.913354617E-1
2.008593750E4,2.546091070E-1
2.008740234E4,2.933355185E-1
2.008886719E4,2.457727658E-1
2.009033203E4,3.983803580E-1
2.009179688E4,3.568492209E-1
2.009326172E4,4.109652406E-1
2.009472656E4,1.912601072E-1
2.009619141E4,3.462168853E-1
2.009765625E4,3.775375127E-1
2.009912109E4,3.379700462E-1
2.010058594E4,3.104091625E-1
2.010205078E4,2.520095382E-1
2.010351562E4,3.446608518E-1
2.010498047E4,4.367479874E-1
2.010644531E4,3.666217395E-1
2.010791016E4,2.464320459E-1
2.010937500E4,2.122379860E-1
2.011083984E4,3.450180407E-1
2.011230469E4,4.727755086E-1
2.011376953E4,3.332140542E-1
2.011523438E4,3.422095356E-1
2.011669922E4,2.728498122E-1
2.011816406E4,1.741213499E-1
2.011962891E4,3.808297411E-1
2.012109375E4,3.222939445E-1
2.012255859E4,3.719589252E-1
2.012402344E4,3.893615891E-1
2.012548828E4,3.049498715E-1
2.012695312E4,3.124955400E-1
2.012841797E4,2.795308123E-1
2.012988281E4,2.433178508E-1
2.013134766E4,2.839298394E-1
2.013281250E4,3.128774306E-1
2.013427734E4,3.608794922E-1
2.013574219E4,3.496687118E-1
2.013720703E4,3.195271830E-1
2.013867188E4,3.878913053E-1
2.014013672E4,2.066216143E-1
2.014160156E4,3.558277196E-1
2.014306641E4,3.579337445E-1
2.014453125E4,3.916281074E-1
2.014599609E4,3.159077417E-1
2.014746094E4,2.134251028E-1
2.014892578E4,3.393767375E-1
2.015039062E4,3.689987091E-1
2.015185547E4,2.839977114E-1
2.015332031E4,2.524561306E-1
2.015478516E4,3.370562838E-1
2.015625000E4,3.674630093E-1
2.015771484E4,3.577082442E-1
2.015917969E4,3.496010297E-1
2.016064453E4,2.062245300E-1
2.016210938E4,1.415138173E-1
2.016357422E4,3.839220635E-1
2.016503906E4,3.315453775E-1
2.016650391E4,3.307454099E-1
2.016796875E4,3.688629800E-1
2.016943359E4,3.058520180E-1
2.017089844E4,4.291921929E-1
2.017236328E4,3.686491043E-1
2.017382812E4,3.281050908E-1
2.017529297E4,2.586525439E-1
2.017675781E4,3.398381386E-1
2.017822266E4,3.524412333E-1
2.017968750E4,4.237091623E-1
2.018115234E4,2.823425324E-1
2.018261719E4,2.047131430E-1
2.018408203E4,3.161345168E-1
2.018554688E4,3.579566502E-1
2.018701172E4,3.131952308E-1
2.018847656E4,4.119226893E-1
2.018994141E4,3.346099984E-1
2.019140625E4,1.903326106E-1
2.019287109E4,3.197746299E-1
2.019433594E4,2.411592939E-1
2.019580078E4,2.498677886E-1
2.019726562E4,3.998388168E-1
2.019873047E4,3.241974995E-1
2.020019531E4,2.144000875E-1
2.020166016E4,3.682627373E-1
2.020312500E4,3.372512296E-1
2.020458984E4,2.790189384E-1
2.020605469E4,2.505087713E-1
2.020751953E4,3.498202293E-1
2.020898438E4,3.413264715E-1
2.021044922E4,3.929690868E-1
2.021191406E4,3.584143689E-1
2.021337891E4,3.739033119E-1
2.021484375E4,3.108973556E-1
2.021630859E4,2.799738977E-1
2.021777344E4,3.190317016E-1
2.021923828E4,3.202675806E-1
2.022070312E4,3.160787603E-1
2.022216797E4,3.369256070E-1
2.022363281E4,4.227075977E-1
2.022509766E4,2.167867728E-1
2.022656250E4,2.877427031E-1
2.022802734E4,3.673061076E-1
2.022949219E4,3.152868085E-1
2.023095703E4,3.066023801E-1
2.023242188E4,3.826021718E-1
2.023388672E4,3.346150074E-1
2.023535156E4,3.031208470E-1
2.023681641E4,2.864808997E-1
2.023828125E4,3.472765507E-1
2.023974609E4,2.729206840E-1
2.024121094E4,3.580823571E-1
2.024267578E4,3.238214338E-1
2.024414062E4,3.441675427E-1
2.024560547E4,3.855991758E-1
2.024707031E4,3.068540418E-1
2.024853516E4,2.522459974E-1
2.025000000E4,2.855900860E-1
2.025146484E4,2.476221762E-1
2.025292969E4,3.280429527E-1
2.025439453E4,3.310692055E-1
2.025585938E4,1.746489533E-1
2.025732422E4,2.814497704E-1
2.025878906E4,3.883068764E-1
2.026025391E4,3.913201536E-1
2.026171875E4,3.649505813E-1
2.026318359E4,3.397203582E-1
2.026464844E4,2.247179250E-1
2.026611328E4,3.790264229E-1
2.026757812E4,4.665871196E-1
2.026904297E4,3.487848465E-1
2.027050781E4,1.867753196E-1
2.027197266E4,3.526962521E-1
2.027343750E4,3.901433487E-1
2.027490234E4,3.684639815E-1
2.027636719E4,3.497615529E-1
2.027783203E4,2.698427541E-1
2.027929688E4,2.265420082E-1
2.028076172E4,3.202724570E-1
2.028222656E4,3.288493494E-1
2.028369141E4,3.479628375E-1
2.028515625E4,3.535881593E-1
2.028662109E4,3.211414427E-1
2.028808594E4,2.297525032E-1
